datetime,storage_acft
9/30/04,13937000
10/1/04,13940000
10/2/04,13944000
10/3/04,13954000
10/4/04,13963000
10/5/04,13961000
10/6/04,13964000
10/7/04,13971000
10/8/04,13973000
10/9/04,13979000
10/10/04,13989000
10/11/04,13992000
10/12/04,13991000
10/13/04,13990000
10/14/04,13991000
10/15/04,13992000
10/16/04,13998000
10/17/04,13993000
10/18/04,13993000
10/19/04,13995000
10/20/04,14007000
10/21/04,14017000
10/22/04,14024000
10/23/04,14033000
10/24/04,14044000
10/25/04,14047000
10/26/04,14051000
10/27/04,14058070
10/28/04,14063120
10/29/04,14074230
10/30/04,14089380
10/31/04,14094430
11/1/04,14090390
11/2/04,14087360
11/3/04,14092410
11/4/04,14095440
11/5/04,14097460
11/6/04,14105540
11/7/04,14115640
11/8/04,14113620
11/9/04,14113620
11/10/04,14121700
11/11/04,14126750
11/12/04,14133820
11/13/04,14139880
11/14/04,14146950
11/15/04,14150990
11/16/04,14153010
11/17/04,14156040
11/18/04,14153010
11/19/04,14154020
11/20/04,14154020
11/21/04,14159070
11/22/04,14153010
11/23/04,14187350
11/24/04,14250980
11/25/04,14318650
11/26/04,14369300
11/27/04,14387660
11/28/04,14375420
11/29/04,14373380
11/30/04,14367260
12/1/04,14366240
12/2/04,14365220
12/3/04,14362160
12/4/04,14358080
12/5/04,14357060
12/6/04,14348950
12/7/04,14343900
12/8/04,14342890
12/9/04,14347940
12/10/04,14346930
12/11/04,14357060
12/12/04,14359100
12/13/04,14358080
12/14/04,14359100
12/15/04,14358080
12/16/04,14359100
12/17/04,14360120
12/18/04,14367260
12/19/04,14370320
12/20/04,14371340
12/21/04,14373380
12/22/04,14360120
12/23/04,14358080
12/24/04,14355020
12/25/04,14359100
12/26/04,14363180
12/27/04,14359100
12/28/04,14360120
12/29/04,14368280
12/30/04,14364200
12/31/04,14355020
1/1/05,14365220
1/2/05,14371340
1/3/05,14381540
1/4/05,14372360
1/5/05,14387660
1/6/05,14400920
1/7/05,14411120
1/8/05,14431520
1/9/05,14458060
1/10/05,14494110
1/11/05,14545610
1/12/05,14645700
1/13/05,14695320
1/14/05,14729640
1/15/05,14758760
1/16/05,14789720
1/17/05,14814440
1/18/05,14829890
1/19/05,14842250
1/20/05,14868000
1/21/05,14894000
1/22/05,14918000
1/23/05,14940000
1/24/05,14963000
1/25/05,14975150
1/26/05,14989850
1/27/05,15011900
1/28/05,15037100
1/29/05,15069650
1/30/05,15095720
1/31/05,15118600
2/1/05,15128000
2/2/05,15138360
2/3/05,15153960
2/4/05,15171640
2/5/05,15191600
2/6/05,15206440
2/7/05,15224460
2/8/05,15225520
2/9/05,15230820
2/10/05,15242480
2/11/05,15260500
2/12/05,15282760
2/13/05,15302750
2/14/05,15320600
2/15/05,15338450
2/16/05,15357350
2/17/05,15378350
2/18/05,15412000
2/19/05,15452000
2/20/05,15486000
2/21/05,15524000
2/22/05,15556240
2/23/05,15582740
2/24/05,15618910
2/25/05,15655290
2/26/05,15690600
2/27/05,15717400
2/28/05,15739000
3/1/05,15758440
3/2/05,15776800
3/3/05,15802720
3/4/05,15823240
3/5/05,15852400
3/6/05,15876160
3/7/05,15901000
3/8/05,15918280
3/9/05,15935630
3/10/05,15958520
3/11/05,15980320
3/12/05,16003210
3/13/05,16028280
3/14/05,16045800
3/15/05,16062300
3/16/05,16075500
3/17/05,16099700
3/18/05,16122800
3/19/05,16145900
3/20/05,16165700
3/21/05,16187700
3/22/05,16193200
3/23/05,16188800
3/24/05,16203100
3/25/05,16208600
3/26/05,16217400
3/27/05,16229500
3/28/05,16229500
3/29/05,16222900
3/30/05,16218500
3/31/05,16219600
4/1/05,16224000
4/2/05,16227300
4/3/05,16224000
4/4/05,16220700
4/5/05,16204200
4/6/05,16183300
4/7/05,16163500
4/8/05,16155800
4/9/05,16172300
4/10/05,16181100
4/11/05,16171200
4/12/05,16150300
4/13/05,16128300
4/14/05,16111800
4/15/05,16098600
4/16/05,16095000
4/17/05,16088700
4/18/05,16077700
4/19/05,16054600
4/20/05,16025010
4/21/05,15999940
4/22/05,15986860
4/23/05,15979230
4/24/05,15963970
4/25/05,15945440
4/26/05,15924760
4/27/05,15902080
4/28/05,15886960
4/29/05,15869680
4/30/05,15868600
5/1/05,15867520
5/2/05,15848080
5/3/05,15830800
5/4/05,15817840
5/5/05,15801640
5/6/05,15812440
5/7/05,15809200
5/8/05,15810280
5/9/05,15787600
5/10/05,15787600
5/11/05,15770320
5/12/05,15748720
5/13/05,15731440
5/14/05,15717400
5/15/05,15697020
5/16/05,15699160
5/17/05,15703440
5/18/05,15697020
5/19/05,15678830
5/20/05,15665990
5/21/05,15660640
5/22/05,15671340
5/23/05,15663850
5/24/05,15651010
5/25/05,15634960
5/26/05,15630680
5/27/05,15632820
5/28/05,15622120
5/29/05,15616770
5/30/05,15614630
5/31/05,15593340
6/1/05,15577440
6/2/05,15558360
6/3/05,15538220
6/4/05,15532920
6/5/05,15533980
6/6/05,15526560
6/7/05,15514900
6/8/05,15508540
6/9/05,15500060
6/10/05,15495790
6/11/05,15505360
6/12/05,15506420
6/13/05,15499000
6/14/05,15492580
6/15/05,15490440
6/16/05,15482950
6/17/05,15480810
6/18/05,15485090
6/19/05,15485090
6/20/05,15478670
6/21/05,15470110
6/22/05,15469040
6/23/05,15477600
6/24/05,15477600
6/25/05,15487230
6/26/05,15489370
6/27/05,15485090
6/28/05,15477600
6/29/05,15456200
6/30/05,15441220
7/1/05,15434800
7/2/05,15435870
7/3/05,15438010
7/4/05,15436940
7/5/05,15430520
7/6/05,15417680
7/7/05,15406980
7/8/05,15393070
7/9/05,15394140
7/10/05,15399490
7/11/05,15392000
7/12/05,15375200
7/13/05,15359450
7/14/05,15355250
7/15/05,15346850
7/16/05,15345800
7/17/05,15342650
7/18/05,15341600
7/19/05,15323750
7/20/05,15321650
7/21/05,15314300
7/22/05,15315350
7/23/05,15315350
7/24/05,15330050
7/25/05,15321650
7/26/05,15317450
7/27/05,15308000
7/28/05,15300650
7/29/05,15294350
7/30/05,15288050
7/31/05,15288050
8/1/05,15279580
8/2/05,15282760
8/3/05,15283820
8/4/05,15290150
8/5/05,15283820
8/6/05,15288050
8/7/05,15285940
8/8/05,15293300
8/9/05,15288050
8/10/05,15285940
8/11/05,15276400
8/12/05,15273220
8/13/05,15276400
8/14/05,15291200
8/15/05,15299600
8/16/05,15301700
8/17/05,15304850
8/18/05,15305900
8/19/05,15314300
8/20/05,15321650
8/21/05,15335300
8/22/05,15339500
8/23/05,15337400
8/24/05,15336350
8/25/05,15330050
8/26/05,15326900
8/27/05,15331100
8/28/05,15337400
8/29/05,15338450
8/30/05,15347900
8/31/05,15351050
9/1/05,15360500
9/2/05,15365750
9/3/05,15372050
9/4/05,15378350
9/5/05,15382550
9/6/05,15380450
9/7/05,15367850
9/8/05,15356300
9/9/05,15348950
9/10/05,15350000
9/11/05,15345800
9/12/05,15359450
9/13/05,15354200
9/14/05,15347900
9/15/05,15338450
9/16/05,15322700
9/17/05,15314300
9/18/05,15310100
9/19/05,15293300
9/20/05,15281700
9/21/05,15271100
9/22/05,15256260
9/23/05,15258380
9/24/05,15256260
9/25/05,15256260
9/26/05,15250960
9/27/05,15240360
9/28/05,15228700
9/29/05,15228700
9/30/05,15219160
10/1/05,15220220
10/2/05,15206440
10/3/05,15200080
10/4/05,15196000
10/5/05,15193720
10/6/05,15186300
10/7/05,15181000
10/8/05,15181000
10/9/05,15183120
10/10/05,15175800
10/11/05,15167480
10/12/05,15157080
10/13/05,15145640
10/14/05,15141480
10/15/05,15137320
10/16/05,15134200
10/17/05,15124840
10/18/05,15123800
10/19/05,15111320
10/20/05,15097800
10/21/05,15092600
10/22/05,15093640
10/23/05,15089480
10/24/05,15083240
10/25/05,15084280
10/26/05,15073850
10/27/05,15071750
10/28/05,15070700
10/29/05,15073850
10/30/05,15080120
10/31/05,15078040
11/1/05,15077000
11/2/05,15072800
11/3/05,15072000
11/4/05,15069650
11/5/05,15079080
11/6/05,15081160
11/7/05,15074900
11/8/05,15067550
11/9/05,15060200
11/10/05,15057050
11/11/05,15056000
11/12/05,15059150
11/13/05,15058100
11/14/05,15060200
11/15/05,15050750
11/16/05,15037100
11/17/05,15022400
11/18/05,15004550
11/19/05,15006650
11/20/05,14998250
11/21/05,14987750
11/22/05,14969920
11/23/05,14956400
11/24/05,14951200
11/25/05,14943920
11/26/05,14936640
11/27/05,14921040
11/28/05,14903360
11/29/05,14897120
11/30/05,14896080
12/1/05,14895040
12/2/05,14891920
12/3/05,14898160
12/4/05,14908560
12/5/05,14911680
12/6/05,14917920
12/7/05,14927280
12/8/05,14938720
12/9/05,14950160
12/10/05,14966800
12/11/05,14977250
12/12/05,14986700
12/13/05,14994050
12/14/05,14998250
12/15/05,15001400
12/16/05,15005600
12/17/05,15010850
12/18/05,15022400
12/19/05,15029750
12/20/05,15040250
12/21/05,15052850
12/22/05,15061250
12/23/05,15079080
12/24/05,15092600
12/25/05,15106120
12/26/05,15119640
12/27/05,15121720
12/28/05,15119640
12/29/05,15121720
12/30/05,15120680
12/31/05,15131080
1/1/06,15148760
1/2/06,15153960
1/3/06,15155000
1/4/06,15161240
1/5/06,15170600
1/6/06,15179960
1/7/06,15191600
1/8/06,15202200
1/9/06,15210680
1/10/06,15211740
1/11/06,15223400
1/12/06,15234000
1/13/06,15245660
1/14/06,15257320
1/15/06,15273220
1/16/06,15276400
1/17/06,15279580
1/18/06,15289100
1/19/06,15298550
1/20/06,15308000
1/21/06,15319550
1/22/06,15334250
1/23/06,15333200
1/24/06,15326900
1/25/06,15324800
1/26/06,15326900
1/27/06,15336350
1/28/06,15345800
1/29/06,15351050
1/30/06,15340550
1/31/06,15335300
2/1/06,15337400
2/2/06,15343700
2/3/06,15346850
2/4/06,15362600
2/5/06,15377300
2/6/06,15382550
2/7/06,15390950
2/8/06,15403770
2/9/06,15411260
2/10/06,15410190
2/11/06,15416610
2/12/06,15427310
2/13/06,15434800
2/14/06,15431590
2/15/06,15440150
2/16/06,15439080
2/17/06,15443360
2/18/06,15452990
2/19/06,15466900
2/20/06,15471180
2/21/06,15473320
2/22/06,15485090
2/23/06,15499000
2/24/06,15513840
2/25/06,15526560
2/26/06,15531860
2/27/06,15530800
2/28/06,15520200
3/1/06,15519140
3/2/06,15517020
3/3/06,15506420
3/4/06,15507480
3/5/06,15506420
3/6/06,15497930
3/7/06,15496860
3/8/06,15486160
3/9/06,15466900
3/10/06,15450850
3/11/06,15448710
3/12/06,15446570
3/13/06,15436940
3/14/06,15420890
3/15/06,15414470
3/16/06,15403770
3/17/06,15383600
3/18/06,15379400
3/19/06,15379400
3/20/06,15376250
3/21/06,15385700
3/22/06,15375200
3/23/06,15373100
3/24/06,15373100
3/25/06,15372050
3/26/06,15376250
3/27/06,15363650
3/28/06,15356300
3/29/06,15342650
3/30/06,15338450
3/31/06,15337400
4/1/06,15329000
4/2/06,15321650
4/3/06,15302750
4/4/06,15277460
4/5/06,15258380
4/6/06,15247780
4/7/06,15242480
4/8/06,15236120
4/9/06,15225520
4/10/06,15215980
4/11/06,15199020
4/12/06,15188420
4/13/06,15184180
4/14/06,15168520
4/15/06,15176840
4/16/06,15179960
4/17/06,15165400
4/18/06,15144600
4/19/06,15120680
4/20/06,15108200
4/21/06,15096760
4/22/06,15086360
4/23/06,15085320
4/24/06,15061250
4/25/06,15044450
4/26/06,15028700
4/27/06,15005600
4/28/06,14987750
4/29/06,14975150
4/30/06,14965760
5/1/06,14957440
5/2/06,14941840
5/3/06,14926240
5/4/06,14907520
5/5/06,14892960
5/6/06,14882560
5/7/06,14874240
5/8/06,14856670
5/9/06,14838130
5/10/06,14817530
5/11/06,14798990
5/12/06,14786630
5/13/06,14783540
5/14/06,14781480
5/15/06,14766030
5/16/06,14748360
5/17/06,14731720
5/18/06,14709880
5/19/06,14683880
5/20/06,14669320
5/21/06,14659980
5/22/06,14654880
5/23/06,14638560
5/24/06,14616120
5/25/06,14586540
5/26/06,14566140
5/27/06,14560020
5/28/06,14546640
5/29/06,14529130
5/30/06,14500290
5/31/06,14470420
6/1/06,14454980
6/2/06,14440700
6/3/06,14430500
6/4/06,14427440
6/5/06,14424380
6/6/06,14426420
6/7/06,14426420
6/8/06,14430500
6/9/06,14424380
6/10/06,14420300
6/11/06,14412140
6/12/06,14401940
6/13/06,14384600
6/14/06,14372360
6/15/06,14362160
6/16/06,14343900
6/17/06,14329760
6/18/06,14321680
6/19/06,14303500
6/20/06,14284310
6/21/06,14271180
6/22/06,14264110
6/23/06,14255020
6/24/06,14255020
6/25/06,14253000
6/26/06,14229770
6/27/06,14214620
6/28/06,14191390
6/29/06,14177250
6/30/06,14178260
7/1/06,14172200
7/2/06,14171190
7/3/06,14173210
7/4/06,14178260
7/5/06,14170180
7/6/06,14175230
7/7/06,14170180
7/8/06,14165130
7/9/06,14162100
7/10/06,14159070
7/11/06,14148970
7/12/06,14142910
7/13/06,14133820
7/14/06,14122710
7/15/06,14115640
7/16/06,14104530
7/17/06,14106550
7/18/06,14083320
7/19/06,14074230
7/20/06,14066150
7/21/06,14054030
7/22/06,14040000
7/23/06,14035000
7/24/06,14023000
7/25/06,14012000
7/26/06,14002000
7/27/06,14003000
7/28/06,14006000
7/29/06,14003000
7/30/06,14001000
7/31/06,13993000
8/1/06,14004000
8/2/06,14007000
8/3/06,14013000
8/4/06,14023000
8/5/06,14030000
8/6/06,14040000
8/7/06,14036000
8/8/06,14021000
8/9/06,14014000
8/10/06,14001000
8/11/06,13992000
8/12/06,13998000
8/13/06,14011000
8/14/06,14016000
8/15/06,14021000
8/16/06,14025000
8/17/06,14027000
8/18/06,14029000
8/19/06,14033000
8/20/06,14042000
8/21/06,14042000
8/22/06,14035000
8/23/06,14031000
8/24/06,14023000
8/25/06,14022000
8/26/06,14028000
8/27/06,14034000
8/28/06,14031000
8/29/06,14020000
8/30/06,14005000
8/31/06,14005000
9/1/06,14008000
9/2/06,14010000
9/3/06,14018000
9/4/06,14010000
9/5/06,14001000
9/6/06,14004000
9/7/06,13992000
9/8/06,13995000
9/9/06,13999000
9/10/06,14000000
9/11/06,13996000
9/12/06,13990000
9/13/06,13979000
9/14/06,13970000
9/15/06,13966000
9/16/06,13959000
9/17/06,13961000
9/18/06,13944000
9/19/06,13930000
9/20/06,13927000
9/21/06,13928000
9/22/06,13927000
9/23/06,13924000
9/24/06,13920000
9/25/06,13905000
9/26/06,13890000
9/27/06,13892000
9/28/06,13890000
9/29/06,13889000
9/30/06,13887000
10/1/06,13885000
10/2/06,13872000
10/3/06,13868000
10/4/06,13873000
10/5/06,13870000
10/6/06,13876000
10/7/06,13881000
10/8/06,13898000
10/9/06,13901000
10/10/06,13900000
10/11/06,13903000
10/12/06,13909000
10/13/06,13926000
10/14/06,13935000
10/15/06,13947000
10/16/06,13951000
10/17/06,13960000
10/18/06,13955000
10/19/06,13956000
10/20/06,13952000
10/21/06,13952000
10/22/06,13949000
10/23/06,13945000
10/24/06,13943000
10/25/06,13946000
10/26/06,13948000
10/27/06,13950000
10/28/06,13957000
10/29/06,13962000
10/30/06,13962000
10/31/06,13964000
11/1/06,13955000
11/2/06,13958000
11/3/06,13957000
11/4/06,13962000
11/5/06,13972000
11/6/06,13974000
11/7/06,13973000
11/8/06,13975000
11/9/06,13982000
11/10/06,13983000
11/11/06,13991000
11/12/06,13994000
11/13/06,13998000
11/14/06,14001000
11/15/06,13999000
11/16/06,13998000
11/17/06,13994000
11/18/06,13997000
11/19/06,14000000
11/20/06,14004000
11/21/06,14009000
11/22/06,14013000
11/23/06,14018000
11/24/06,14024000
11/25/06,14033000
11/26/06,14034000
11/27/06,14025000
11/28/06,14027000
11/29/06,14018000
11/30/06,14014000
12/1/06,14016000
12/2/06,14017000
12/3/06,14020000
12/4/06,14024000
12/5/06,14034000
12/6/06,14045000
12/7/06,14052010
12/8/06,14059080
12/9/06,14066150
12/10/06,14075240
12/11/06,14086350
12/12/06,14094430
12/13/06,14105540
12/14/06,14108570
12/15/06,14116650
12/16/06,14110590
12/17/06,14119680
12/18/06,14126750
12/19/06,14117660
12/20/06,14115640
12/21/06,14112610
12/22/06,14118670
12/23/06,14125740
12/24/06,14124730
12/25/06,14130790
12/26/06,14132810
12/27/06,14137860
12/28/06,14143920
12/29/06,14149980
12/30/06,14158060
12/31/06,14164120
1/1/07,14175230
1/2/07,14179270
1/3/07,14182300
1/4/07,14180280
1/5/07,14185330
1/6/07,14183310
1/7/07,14188360
1/8/07,14192400
1/9/07,14195430
1/10/07,14205530
1/11/07,14212600
1/12/07,14222700
1/13/07,14227750
1/14/07,14230780
1/15/07,14229770
1/16/07,14232800
1/17/07,14240880
1/18/07,14249970
1/19/07,14255020
1/20/07,14270170
1/21/07,14279260
1/22/07,14280270
1/23/07,14281280
1/24/07,14287340
1/25/07,14290370
1/26/07,14294410
1/27/07,14299460
1/28/07,14306530
1/29/07,14307540
1/30/07,14306530
1/31/07,14308550
2/1/07,14313600
2/2/07,14313600
2/3/07,14321680
2/4/07,14328750
2/5/07,14335820
2/6/07,14336830
2/7/07,14331780
2/8/07,14329760
2/9/07,14330770
2/10/07,14333800
2/11/07,14338850
2/12/07,14346930
2/13/07,14349960
2/14/07,14347940
2/15/07,14347940
2/16/07,14348950
2/17/07,14347940
2/18/07,14352990
2/19/07,14347940
2/20/07,14339860
2/21/07,14329760
2/22/07,14312590
2/23/07,14310570
2/24/07,14312590
2/25/07,14311580
2/26/07,14302490
2/27/07,14290370
2/28/07,14288350
3/1/07,14274210
3/2/07,14265120
3/3/07,14258050
3/4/07,14256030
3/5/07,14244920
3/6/07,14231790
3/7/07,14220680
3/8/07,14211590
3/9/07,14199470
3/10/07,14198460
3/11/07,14197450
3/12/07,14187350
3/13/07,14179270
3/14/07,14165130
3/15/07,14147960
3/16/07,14124730
3/17/07,14111600
3/18/07,14103520
3/19/07,14084330
3/20/07,14064130
3/21/07,14062110
3/22/07,14040000
3/23/07,14036000
3/24/07,14035000
3/25/07,14037000
3/26/07,14021000
3/27/07,14002000
3/28/07,13977000
3/29/07,13951000
3/30/07,13939000
3/31/07,13930000
4/1/07,13925000
4/2/07,13909000
4/3/07,13890000
4/4/07,13876000
4/5/07,13862000
4/6/07,13847040
4/7/07,13838130
4/8/07,13830210
4/9/07,13816350
4/10/07,13793580
4/11/07,13769820
4/12/07,13759920
4/13/07,13727250
4/14/07,13705470
4/15/07,13691610
4/16/07,13666860
4/17/07,13650030
4/18/07,13632210
4/19/07,13615380
4/20/07,13597560
4/21/07,13583700
4/22/07,13573800
4/23/07,13561920
4/24/07,13546160
4/25/07,13525580
4/26/07,13505000
4/27/07,13476580
4/28/07,13460900
4/29/07,13442420
4/30/07,13425930
5/1/07,13409440
5/2/07,13377430
5/3/07,13376460
5/4/07,13362880
5/5/07,13356090
5/6/07,13342510
5/7/07,13320200
5/8/07,13298860
5/9/07,13278490
5/10/07,13267820
5/11/07,13257150
5/12/07,13254240
5/13/07,13254240
5/14/07,13238720
5/15/07,13220290
5/16/07,13203800
5/17/07,13184400
5/18/07,13170820
5/19/07,13165000
5/20/07,13158280
5/21/07,13143880
5/22/07,13127560
5/23/07,13109320
5/24/07,13090120
5/25/07,13074760
5/26/07,13062280
5/27/07,13043080
5/28/07,13022920
5/29/07,13003720
5/30/07,12988360
5/31/07,12962550
6/1/07,12945450
6/2/07,12944500
6/3/07,12943550
6/4/07,12935950
6/5/07,12919800
6/6/07,12920750
6/7/07,12922650
6/8/07,12906500
6/9/07,12902700
6/10/07,12899850
6/11/07,12886550
6/12/07,12872240
6/13/07,12858800
6/14/07,12845360
6/15/07,12830000
6/16/07,12827120
6/17/07,12832880
6/18/07,12819440
6/19/07,12803120
6/20/07,12794480
6/21/07,12789680
6/22/07,12778240
6/23/07,12768840
6/24/07,12769780
6/25/07,12759440
6/26/07,12746280
6/27/07,12733120
6/28/07,12734060
6/29/07,12729360
6/30/07,12735000
7/1/07,12716200
7/2/07,12716000
7/3/07,12710000
7/4/07,12712440
7/5/07,12709620
7/6/07,12695520
7/7/07,12690820
7/8/07,12698340
7/9/07,12688000
7/10/07,12688000
7/11/07,12679450
7/12/07,12667100
7/13/07,12654750
7/14/07,12644300
7/15/07,12633850
7/16/07,12621500
7/17/07,12606300
7/18/07,12593000
7/19/07,12579000
7/20/07,12572000
7/21/07,12573000
7/22/07,12570440
7/23/07,12561040
7/24/07,12569500
7/25/07,12562920
7/26/07,12559160
7/27/07,12553520
7/28/07,12547880
7/29/07,12555400
7/30/07,12545060
7/31/07,12553520
8/1/07,12550700
8/2/07,12552580
8/3/07,12551640
8/4/07,12548820
8/5/07,12552580
8/6/07,12556340
8/7/07,12561040
8/8/07,12559160
8/9/07,12561040
8/10/07,12565740
8/11/07,12573260
8/12/07,12581720
8/13/07,12574200
8/14/07,12573260
8/15/07,12573260
8/16/07,12571380
8/17/07,12569500
8/18/07,12570440
8/19/07,12575140
8/20/07,12573260
8/21/07,12577960
8/22/07,12577960
8/23/07,12577960
8/24/07,12577020
8/25/07,12580780
8/26/07,12591120
8/27/07,12589240
8/28/07,12588300
8/29/07,12583600
8/30/07,12581720
8/31/07,12577960
9/1/07,12577020
9/2/07,12580780
9/3/07,12576080
9/4/07,12566680
9/5/07,12555400
9/6/07,12550700
9/7/07,12548820
9/8/07,12550700
9/9/07,12554460
9/10/07,12555400
9/11/07,12553520
9/12/07,12550700
9/13/07,12543180
9/14/07,12533780
9/15/07,12533780
9/16/07,12531900
9/17/07,12527200
9/18/07,12524380
9/19/07,12523440
9/20/07,12522500
9/21/07,12518740
9/22/07,12514980
9/23/07,12529080
9/24/07,12529080
9/25/07,12515920
9/26/07,12505580
9/27/07,12503700
9/28/07,12501820
9/29/07,12507460
9/30/07,12504640
10/1/07,12500880
10/2/07,12494350
10/3/07,12486910
10/4/07,12481330
10/5/07,12490630
10/6/07,12499940
10/7/07,12505580
10/8/07,12506520
10/9/07,12507460
10/10/07,12506520
10/11/07,12506520
10/12/07,12506520
10/13/07,12515920
10/14/07,12519680
10/15/07,12521560
10/16/07,12525320
10/17/07,12529080
10/18/07,12523440
10/19/07,12518740
10/20/07,12518740
10/21/07,12509340
10/22/07,12504640
10/23/07,12504640
10/24/07,12503700
10/25/07,12502760
10/26/07,12493420
10/27/07,12499000
10/28/07,12507460
10/29/07,12503700
10/30/07,12495280
10/31/07,12494350
11/1/07,12495280
11/2/07,12494350
11/3/07,12501820
11/4/07,12507460
11/5/07,12510280
11/6/07,12505580
11/7/07,12500880
11/8/07,12498070
11/9/07,12502760
11/10/07,12508400
11/11/07,12516860
11/12/07,12516860
11/13/07,12516860
11/14/07,12510280
11/15/07,12501820
11/16/07,12505580
11/17/07,12512160
11/18/07,12517800
11/19/07,12520620
11/20/07,12523440
11/21/07,12513100
11/22/07,12513100
11/23/07,12512160
11/24/07,12499940
11/25/07,12499940
11/26/07,12494350
11/27/07,12499940
11/28/07,12501820
11/29/07,12505580
11/30/07,12519680
12/1/07,12528140
12/2/07,12539420
12/3/07,12549760
12/4/07,12562920
12/5/07,12575140
12/6/07,12584540
12/7/07,12593000
12/8/07,12609150
12/9/07,12618650
12/10/07,12625300
12/11/07,12634800
12/12/07,12648100
12/13/07,12666150
12/14/07,12685150
12/15/07,12707740
12/16/07,12725600
12/17/07,12742520
12/18/07,12753800
12/19/07,12761320
12/20/07,12777300
12/21/07,12780120
12/22/07,12789680
12/23/07,12803120
12/24/07,12814640
12/25/07,12814640
12/26/07,12817520
12/27/07,12817520
12/28/07,12817520
12/29/07,12834800
12/30/07,12848240
12/31/07,12859760
1/1/08,12867440
1/2/08,12866480
1/3/08,12868400
1/4/08,12872240
1/5/08,12878950
1/6/08,12889400
1/7/08,12897000
1/8/08,12904600
1/9/08,12917900
1/10/08,12924550
1/11/08,12928350
1/12/08,12935950
1/13/08,12943550
1/14/08,12954000
1/15/08,12958750
1/16/08,12954000
1/17/08,12950200
1/18/08,12946400
1/19/08,12959700
1/20/08,12965400
1/21/08,12973960
1/22/08,12975880
1/23/08,12972050
1/24/08,12971100
1/25/08,12973000
1/26/08,12985480
1/27/08,12989320
1/28/08,12999880
1/29/08,13004680
1/30/08,13004680
1/31/08,13017160
2/1/08,13024840
2/2/08,13040200
2/3/08,13046920
2/4/08,13053640
2/5/08,13051720
2/6/08,13049800
2/7/08,13051720
2/8/08,13052680
2/9/08,13061320
2/10/08,13071880
2/11/08,13071880
2/12/08,13075720
2/13/08,13080520
2/14/08,13081480
2/15/08,13081480
2/16/08,13092040
2/17/08,13100680
2/18/08,13099720
2/19/08,13093000
2/20/08,13087240
2/21/08,13086280
2/22/08,13080520
2/23/08,13075720
2/24/08,13080520
2/25/08,13074760
2/26/08,13069000
2/27/08,13064200
2/28/08,13058440
2/29/08,13062280
3/1/08,13060360
3/2/08,13057480
3/3/08,13042120
3/4/08,13018120
3/5/08,12997000
3/6/08,12977800
3/7/08,13003720
3/8/08,13059400
3/9/08,13116040
3/10/08,13152520
3/11/08,13153480
3/12/08,13141000
3/13/08,13122760
3/14/08,13103560
3/15/08,13105480
3/16/08,13107400
3/17/08,13093960
3/18/08,13079560
3/19/08,13063240
3/20/08,13051720
3/21/08,13034440
3/22/08,13022920
3/23/08,13021960
3/24/08,13001800
3/25/08,12982600
3/26/08,12965400
3/27/08,12955900
3/28/08,12951150
3/29/08,12951150
3/30/08,12951150
3/31/08,12939750
4/1/08,12914100
4/2/08,12894150
4/3/08,12878950
4/4/08,12856880
4/5/08,12846320
4/6/08,12841520
4/7/08,12821360
4/8/08,12797360
4/9/08,12780120
4/10/08,12757560
4/11/08,12738760
4/12/08,12718080
4/13/08,12703040
4/14/08,12679450
4/15/08,12666150
4/16/08,12655700
4/17/08,12645250
4/18/08,12632900
4/19/08,12634800
4/20/08,12631950
4/21/08,12621500
4/22/08,12601550
4/23/08,12583600
4/24/08,12566680
4/25/08,12551640
4/26/08,12533780
4/27/08,12521560
4/28/08,12503700
4/29/08,12477610
4/30/08,12462730
5/1/08,12452500
5/2/08,12440410
5/3/08,12437620
5/4/08,12439480
5/5/08,12429250
5/6/08,12417160
5/7/08,12403180
5/8/08,12385320
5/9/08,12371220
5/10/08,12372160
5/11/08,12374980
5/12/08,12365580
5/13/08,12343020
5/14/08,12329860
5/15/08,12312000
5/16/08,12290610
5/17/08,12276660
5/18/08,12262710
5/19/08,12243180
5/20/08,12225510
5/21/08,12218080
5/22/08,12215320
5/23/08,12202440
5/24/08,12193240
5/25/08,12189560
5/26/08,12180360
5/27/08,12169320
5/28/08,12161960
5/29/08,12149080
5/30/08,12138040
5/31/08,12131600
6/1/08,12124240
6/2/08,12116880
6/3/08,12104920
6/4/08,12099400
6/5/08,12093880
6/6/08,12076400
6/7/08,12060760
6/8/08,12055240
6/9/08,12038680
6/10/08,12033160
6/11/08,12027640
6/12/08,12026720
6/13/08,12022120
6/14/08,12025800
6/15/08,12031320
6/16/08,12017520
6/17/08,12005560
6/18/08,11997280
6/19/08,11983480
6/20/08,11978880
6/21/08,11966000
6/22/08,11965080
6/23/08,11961400
6/24/08,11963240
6/25/08,11966920
6/26/08,11965080
6/27/08,11952200
6/28/08,11951280
6/29/08,11948520
6/30/08,11941180
7/1/08,11934810
7/2/08,11924800
7/3/08,11916610
7/4/08,11917520
7/5/08,11912060
7/6/08,11922980
7/7/08,11916610
7/8/08,11912060
7/9/08,11911150
7/10/08,11907510
7/11/08,11916610
7/12/08,11929350
7/13/08,11930260
7/14/08,11930260
7/15/08,11928440
7/16/08,11926620
7/17/08,11928440
7/18/08,11933900
7/19/08,11935720
7/20/08,11952200
7/21/08,11954960
7/22/08,11949440
7/23/08,11939360
7/24/08,11924800
7/25/08,11912060
7/26/08,11908420
7/27/08,11911150
7/28/08,11908420
7/29/08,11902960
